original,norm,llama
"Tranh thủ thời gian rảnh rỗi lúc dịch Covid 19 bùng phát mạnh mẽ, vợ chồng chị Trang quyết định cải tạo sân thượng 35 m2 thành không gian thư giãn xanh mát, tiện nghi hay tổ chức tiệc nướng mỗi tuần.","tranh thủ thời gian rảnh rỗi lúc dịch covid mười chín bùng phát mạnh mẽ , vợ chồng chị trang quyết định cải tạo sân thượng ba mươi lăm mét vuông thành không gian thư giãn xanh mát , tiện nghi hay tổ chức tiệc nướng mỗi tuần .. ","Tranh thủ thời gian rảnh rỗi lúc dịch Covid 19 bùng phát mạnh mẽ, vợ chồng chị Trang quyết định cải tạo sân thượng một trăm ba mươi lăm mét vuông thành không gian thư giãn xanh mát, tiện nghi hay tổ chức tiệc nướng mỗi tuần."
"Đánh bại Andrey Rublev sau hai set đấu khá dễ dàng, Daniil Medvedev lên ngôi vô địch giải ATP 500 Dubai Championships 2023 tại UAE.","đánh bại andrey rublev sau hai set đấu khá dễ dàng , daniil medvedev lên ngôi vô địch giải atp năm trăm dubai championships hai nghìn không trăm hai mươi ba tại uae .. ","Đánh bại Andrey Rublev sau hai set đấu khá dễ dàng, Daniil Medvedev lên ngôi vô địch giải ATP năm trăm Dubai Championships hai nghìn không trăm hai mươi ba tại UAE."
"Trong tối 17/10, hơn 10 xe bồn chở nước sạch miễn phí đã liên tiếp được điều động đến khu đô thị Thanh Hà, tỏa ra các tòa nhà   nơi hàng nghìn cư dân đứng đợi sẵn.","trong tối mười bảy tháng mười , hơn mười xe bồn chở nước sạch miễn phí đã liên tiếp được điều động đến khu đô thị thanh hà , tỏa ra các tòa nhà nơi hàng nghìn cư dân đứng đợi sẵn .. ","Trong tối mười bảy tháng mười, hơn mười xe bồn chở nước sạch miễn phí đã liên tiếp được điều động đến khu đô thị Thanh Hà, tỏa ra các tòa nhà nơi hàng nghìn cư dân đứng đợi sẵn."
"Hành trình tour thuê nguyên chuyến bay tới Nhật Bản: Nagoya – Fuji – Tokyo – Hamamatsu (6 ngày) khởi hành dịp Tết dương 29/12/2017, giá trọn gói 24,9 triệu sẽ mang đến cho du khách 4 trải nghiệm khó quên từ tắm onsen “tẩy trần” cuối năm tại thiên đường nghỉ dưỡng Hakone, hành hương đến “nóc nhà” Nhật Bản nguyện cầu một năm an lạc, săn hàng hóa giảm đến 70% tại lễ hội mua sắm đến chiêm ngưỡng lễ hội ánh sáng đẹp nhất Nhật Bản.","hành trình tour thuê nguyên chuyến bay tới nhật bản . nagoya fuji tokyo hamamatsu sáu ngày khởi hành dịp tết dương hai mươi chín tháng mười hai năm hai nghìn không trăm mười bảy , giá trọn gói hai mươi tư phẩy chín triệu sẽ mang đến cho du khách bốn trải nghiệm khó quên từ tắm onsen tẩy trần cuối năm tại thiên đường nghỉ dưỡng hakone , hành hương đến nóc nhà nhật bản nguyện cầu một năm an lạc , săn hàng hóa giảm đến bảy mươi phần trăm tại lễ hội mua sắm đến chiêm ngưỡng lễ hội ánh sáng đẹp nhất nhật bản .. ","Hành trình tour thuê nguyên chuyến bay tới Nhật Bản: Nagoya – Fuji – Tokyo – Hamamatsu (sáu ngày) khởi hành dịp Tết dương hai mươi chín tháng mười hai năm hai nghìn không trăm mười bảy, giá trọn gói hai mươi bốn phẩy chín triệu sẽ mang đến cho du khách bốn trải nghiệm khó quên từ tắm onsen “tẩy trần” cuối năm tại thiên đường nghỉ dưỡng Hakone, hành hương đến “nóc nhà” Nhật Bản nguyện cầu một năm an lạc, săn hàng hóa giảm đến bảy mươi phần trăm tại lễ hội mua sắm đến chiêm ngưỡng lễ hội ánh sáng đẹp nhất Nhật Bản."
"Công an phường 7 (TP Tuy Hòa, Phú Yên) đã mời các bên liên quan để làm rõ vụ một quản lý trường mầm non bị tố có dấu hiệu ""ăn cắp chất xám"", gây xôn xao trên mạng xã hội.","công an phường bảy thành phố tuy hòa , phú yên đã mời các bên liên quan để làm rõ vụ một quản lý trường mầm non bị tố có dấu hiệu ăn cắp chất xám , gây xôn xao trên mạng xã hội .. ","Công an phường bảy thành phố Tuy Hòa, Phú Yên đã mời các bên liên quan để làm rõ vụ một quản lý trường mầm non bị tố có dấu hiệu ăn cắp chất xám, gây xôn xao trên mạng xã hội."
"Tại Mỹ, gần 45% sinh viên (SV) tốt nghiệp đại học (ĐH) có xuất phát điểm từ các trường Đại học Cộng đồng (ĐHCĐ) – Community College 2 năm và chuyển tiếp lên năm 3 và 4. Điều này minh chứng cho những lợi ích mà một trường ĐHCĐ mang lại.",", gần bốn mươi lăm phần trăm sinh viên sinh viên tốt nghiệp đại học có xuất phát điểm từ các trường đại học cao đẳng community college hai năm và chuyển tiếp lên năm ba và bốn . minh cho đại học cao đẳng mang .. ","Tài Mỹ, gần bốn mươi lăm phần trăm sinh viên tốt nghiệp đại học có xuất phát điểm từ các trường đại học cao đẳng community college hai năm và chuyển tiếp lên năm ba và bốn. Điều này minh chứng cho những lợi ích mà một trường đại học cao đẳng mang lại."
"Tính đến đầu tháng 12, bình quân lãi suất huy động kỳ hạn 12 tháng của hơn 30 ngân hàng giảm 0,2 điểm % so với tháng trước. Lãi suất cao nhất chỉ 5,7%/năm, thấp nhất 4,2%/năm.","tính đến đầu tháng mười hai , bình quân lãi suất huy động kỳ hạn mười hai tháng của hơn ba mươi ngân hàng giảm không phẩy hai điểm phần trăm so với tháng trước . lãi suất cao nhất chỉ năm phẩy bảy năm , thấp nhất bốn phẩy hai năm .. ","Tính đến đầu tháng mười hai, bình quân lãi suất huy động kỳ hạn mười hai tháng của hơn ba mươi ngân hàng giảm không phẩy hai điểm phần trăm so với tháng trước. Lãi suất cao nhất chỉ năm phẩy bảy năm, thấp nhất bốn phẩy hai năm."
"Sáng 26/6, Phòng Giáo dục & Đào tạo thị xã Hương Thủy (tỉnh Thừa Thiên Huế) đã tổ chức lễ tuyên dương ""Gương người tốt việc tốt"".","sáng hai mươi sáu tháng sáu , phòng giáo dục và đào tạo thị xã hương thủy tỉnh thừa thiên huế đã tổ chức lễ tuyên dương gương người tốt việc tốt .. ","Sáng hai mươi sáu tháng sáu, Phòng Giáo dục và Đào tạo thị xã Hương Thủy tỉnh Thừa Thiên Huế đã tổ chức lễ tuyên dương ""Gương người tốt việc tốt""."
"6 tháng đầu năm, dù lợi nhuận giảm nhưng BIM Land kinh doanh vẫn khá khẩm hơn loạt công ty bất động sản niêm yết trên sàn chứng khoán.","sáu tháng đầu năm , dù lợi nhuận giảm nhưng bim land kinh doanh vẫn khá khẩm hơn loạt công ty bất động sản niêm yết trên sàn chứng khoán .. ","sáu tháng đầu năm, dù lợi nhuận giảm nhưng BIM Land kinh doanh vẫn khá khẩm hơn loạt công ty bất động sản niêm yết trên sàn chứng khoán."
"Trong những năm qua, Hà Nội liên tục hạ điểm chuẩn vào lớp 10 vào các trường THPT. Kỷ lục năm 2021 hạ tới 40 trường. Đáng chú ý, có trường giảm tới 10 điểm.","trong những năm qua , hà nội liên tục hạ điểm chuẩn vào lớp mười vào các trường trung học phổ thông . kỷ lục năm hai nghìn không trăm hai mươi mốt hạ tới bốn mươi trường . đáng chú ý , có trường giảm tới mười điểm .. ","Trong những năm qua, Hà Nội liên tục hạ điểm chuẩn vào lớp mười một vào các trường trung học phổ thông. Kỷ lục năm hai nghìn không trăm hai mươi mốt hạ tới bốn mươi trường. Đáng chú ý, có trường giảm tới mười điểm."
"Củ khoai tây khổng lồ nặng 7,9 kg xuất hiện tại New Zealand được kỳ vọng sẽ xác lập kỷ lục thế giới.",củ khoai tây khổng lồ nặng bảy phẩy chín kí lô gam xuất hiện tại new zealand được kỳ vọng sẽ xác lập kỷ lục thế giới .. ,Củ khoai tây khổng lồ nặng bảy phẩy chín kí lô gam xuất hiện tại New Zealand được kỳ vọng sẽ xác lập kỷ lục thế giới.
"Ở tuổi 47, Thư Kỳ sở hữu vóc dáng quyến rũ và thần thái cuốn hút. Cuộc sống của cô vẫn sôi động với các hoạt động nghệ thuật, các lần xuất hiện gây chú ý tại các sự kiện thời trang, điện ảnh quốc tế.","ở tuổi bốn mươi bảy , thư kỳ sở hữu vóc dáng quyến rũ và thần thái cuốn hút . cuộc sống của cô vẫn sôi động với các hoạt động nghệ thuật , các lần xuất hiện gây chú ý tại các sự kiện thời trang , điện ảnh quốc tế .. ","ở tuổi bốn mươi bảy, thư kỳ sở hữu vóc dáng quyến rũ và thần thái cuốn hút. cuộc sống của cô vẫn sôi động với các hoạt động nghệ thuật, các lần xuất hiện gây chú ý tại các sự kiện thời trang, điện ảnh quốc tế."
"TAND tỉnh Hải Dương sẽ mở phiên tòa lưu động xét xử 2 bị cáo trong vụ nổ súng cướp tiệm vàng gây rúng động dư luận, xảy ra tại xã Đồng Cẩm, huyện Kim Thành (Hải Dương) cách đây hơn 6 tháng.","tòa án nhân dân tỉnh hải dương sẽ mở phiên tòa lưu động xét xử hai bị cáo trong vụ nổ súng cướp tiệm vàng gây rúng động dư luận , xảy ra tại xã đồng cẩm , huyện kim thành hải dương cách đây hơn sáu tháng .. ","Tòa án nhân dân tỉnh Hải Dương sẽ mở phiên tòa lưu động xét xử hai bị cáo trong vụ nổ súng cướp tiệm vàng gây rúng động dư luận, xảy ra tại xã Đồng Cẩm, huyện Kim Thành Hải Dương cách đây hơn sáu tháng."
"Theo dự kiến, ngày 20 23/12, Tòa án nhân dân cấp cao tại Hà Nội mở phiên xét xử phúc thẩm theo đơn kháng cáo của 18 bị cáo trong vụ án ""chuyến bay giải cứu"".","theo dự kiến , ngày hai mươi đến hai mươi ba tháng mười hai , tòa án nhân dân cấp cao tại hà nội mở phiên xét xử phúc thẩm theo đơn kháng cáo của mười tám bị cáo trong vụ án chuyến bay giải cứu .. ","Theo dự kiến, ngày hai mươi đến hai mươi ba tháng mười hai, tòa án nhân dân cấp cao tại Hà Nội mở phiên xét xử phúc thẩm theo đơn kháng cáo của mười tám bị cáo trong vụ án chuyến bay giải cứu."
"""Lương đủ sống"" với công nhân may Việt Nam hiện tại là 12,6 triệu đồng/tháng. So với mức ""lương đủ sống"" này, trong khu vực công, chỉ các công chức chuyên môn thâm niên cao mới đạt được…","lương đủ sống với công nhân may việt nam hiện tại là mười hai phẩy sáu triệu đồng , tháng . so với mức lương đủ sống này , trong khu vực công , chỉ các công chức chuyên môn thâm niên cao mới đạt được. ","Lương đủ sống với công nhân may Việt Nam hiện tại là một triệu hai phẩy sáu triệu đồng/tháng. So với mức lương đủ sống này, trong khu vực công, chỉ các công chức chuyên môn thâm niên cao mới đạt được."
"Trở về quê với khoản nợ lớn sau đại dịch Covid 19, khi chưa kịp ổn định lại cuộc sống thì chị Nhài mắc bệnh ung thư. Không có tiền điều trị, gia đình đành đưa chị về chờ chết.","trở về quê với khoản nợ lớn sau đại dịch covid mười chín , khi chưa kịp ổn định lại cuộc sống thì chị nhài mắc bệnh ung thư . không có tiền điều trị , gia đình đành đưa chị về chờ chết .. ","Trở về quê với khoản nợ lớn sau đại dịch Covid mười chín, khi chưa kịp ổn định lại cuộc sống thì chị Nhài mắc bệnh ung thư. Không có tiền điều trị, gia đình đành đưa chị về chờ chết."
"Với định giá tài sản hiện tại ở mức 66 tỷ USD, ông Phạm Nhật Vượng đã quay trở lại vị trí thứ 16 trong bảng danh sách người giàu thế giới, theo Forbes.","với định giá tài sản hiện tại ở mức sáu mươi sáu tỷ usd , ông phạm nhật vượng đã quay trở lại vị trí thứ mười sáu trong bảng danh sách người giàu thế giới , theo forbes .. ","Với định giá tài sản hiện tại ở mức bốn mươi sáu tỷ đô la, ông Phạm Nhật Vượng đã quay trở lại vị trí thứ mười sáu trong bảng danh sách người giàu thế giới, theo Forbes."
