original,norm,llama
"Con tôi, một đứa trẻ sinh năm 2007, vừa trải qua kì thi khốc liệt tuyển sinh vào lớp 10 thành phố Hà Nội.","con tôi , một đứa trẻ sinh năm hai nghìn không trăm linh bảy , vừa trải qua kì thi khốc liệt tuyển sinh vào lớp mười thành phố hà nội .. ","Con tôi, một đứa trẻ sinh năm hai nghìn không trăm linh bảy, vừa trải qua kì thi khốc liệt tuyển sinh vào lớp mười thành phố Hà Nội."
HLV Erik Ten Hag đã bị rất nhiều người hâm mộ la ó trên sân Old Trafforld sau trận Man Utd thua đậm 0-3 trước Bournemouth ở vòng 16 Premier League diễn ra tối 9/12 (giờ Việt Nam).,huấn luyện viên erik ten hag đã bị rất nhiều người hâm mộ la ó trên sân old trafforld sau trận man utd thua đậm không ba trước bournemouth ở vòng mười sáu premier league diễn ra tối chín tháng mười hai giờ việt nam .. ,HLV Erik Ten Hag đã bị rất nhiều người hâm mộ la ó trên sân Old Trafford sau trận Manchester United thua đậm không ba trước Bournemouth ở vòng mười sáu Premier League diễn ra tối chín mươi mười hai giờ Việt Nam.
"Jerry Brudos có niềm đam mê với giày, đồ lót phụ nữ từ khi mới 5 tuổi, từng ăn cắp đôi giày của cô giáo. Jerry Brudos cũng tuyên bố sẽ ăn trộm đồ lót của tất cả những phụ nữ hàng xóm.","jerry brudos có niềm đam mê với giày , đồ lót phụ nữ từ khi mới năm tuổi , từng ăn cắp đôi giày của cô giáo . jerry brudos cũng tuyên bố sẽ ăn trộm đồ lót của tất cả những phụ nữ hàng xóm .. ","Jerry Brudos có niem dam me với giày, đồ lót phụ nữ từ khi mới năm tuổi, từng ăn cắp đôi giày của cô giáo. Jerry Brudos cũng tuyên bố sẽ ăn trộm đồ lót của tất cả những phụ nữ hàng xóm."
"Chuẩn bị cho trận ra quân gặp đội tuyển Việt Nam tại Asian Cup 2023, đội tuyển Nhật Bản chuẩn bị rất nghiêm túc.","chuẩn bị cho trận ra quân gặp đội tuyển việt nam tại asian cup hai nghìn không trăm hai mươi ba , đội tuyển nhật bản chuẩn bị rất nghiêm túc .. ","Chuẩn bị cho trận ra quân gặp đội tuyển Việt Nam tại Asian Cup hai nghìn không trăm hai mươi ba, đội tuyển Nhật Bản chuẩn bị rất nghiêm túc.

Chuyển đổi thành:

Chuẩn bị cho trận ra quân gặp đội tuyển Việt Nam tại Asian Cup một nghìn hai trăm hai mươi ba, đội tuyển Nhật Bản chuẩn bị rất nghiêm túc."
"Theo một số chuyên gia, khả năng điểm chuẩn các ngành top trên khối kinh tế giữ nguyên hoặc giảm 0,5 điểm. Nhóm ngành top dưới điểm chuẩn dự báo giảm mạnh, ngành top giữa sẽ chênh nhau khoảng 1 điểm.","theo một số chuyên gia , khả năng điểm chuẩn các ngành top trên khối kinh tế giữ nguyên hoặc giảm không phẩy năm điểm . nhóm ngành top dưới điểm chuẩn dự báo giảm mạnh , ngành top giữa sẽ chênh nhau khoảng một điểm .. ","Theo một số chuyên gia, khả năng điểm chuẩn các ngành top trên khối kinh tế giữ nguyên hoặc giảm nửa điểm. Nhóm ngành top dưới điểm chuẩn dự báo giảm mạnh, ngành top giữa sẽ chênh nhau khoảng một điểm."
"Tại tầng 88 của tháp Kim Mậu, một trong những tòa nhà cao nhất Thượng Hải có một lối đi bộ bằng kính dành cho những người thích trải nghiệm cảm giác đi dạo ""lơ lửng"" giữa trời ở độ cao ""khủng"".","tại tầng tám mươi tám của tháp kim mậu , một trong những tòa nhà cao nhất thượng hải có một lối đi bộ bằng kính dành cho những người thích trải nghiệm cảm giác đi dạo lơ lửng giữa trời ở độ cao khủng .. ","Tại tầng tám mươi tám của tháp Kim Mậu, một trong những tòa nhà cao nhất Thượng Hải có một lối đi bộ bằng kính dành cho những người thích trải nghiệm cảm giác đi dạo lơ lửng giữa trời ở độ cao khủng."
"Từ khi chồng mất, chị Luyến phải đưa 2 con đi ở trọ, sống lay lắt qua ngày, đoạn tháng. Người phụ nữ nghèo khẩn cầu sự giúp đỡ để hai con được đến trường.","từ khi chồng mất , chị luyến phải đưa hai con đi ở trọ , sống lay lắt qua ngày , đoạn tháng . người phụ nữ nghèo khẩn cầu sự giúp đỡ để hai con được đến trường .. ","Từ khi chồng mất, chị Luyến phải đưa hai con đi ở trọ, sống lay lắt qua ngày, đoạn tháng. Người phụ nữ nghèo khẩn cầu sự giúp đỡ để hai con được đến trường học."
"Chấp nhận mua ngôi nhà cũ nát và dọn dẹp rác chất đống bên trong, 2 anh em người Australia đã mất 7 tháng để ""thay áo mới"" cho mảnh đất.","chấp nhận mua ngôi nhà cũ nát và dọn dẹp rác chất đống bên trong , hai anh em người australia đã mất bảy tháng để thay áo mới cho mảnh đất .. ","Chấp nhận mua ngôi nhà cũ nát và dọn dẹp rác chất đống bên trong, hai anh em người Úc đã mất bảy tháng để thay áo mới cho mảnh đất."
"5 tổ công tác tổ chức đồng loạt khám xét 6 địa điểm, bắt giữ 41 đối tượng, trong đó 1 đối tượng tại Lào Cai, 14 đối tượng tại Hà Nội, 22 đối tượng tại Đà Nẵng, 4 đối tượng tại TPHCM.","năm tổ công tác tổ chức đồng loạt khám xét sáu địa điểm , bắt giữ bốn mươi mốt đối tượng , trong đó một đối tượng tại lào cai , mười bốn đối tượng tại hà nội , hai mươi hai đối tượng tại đà nẵng , bốn đối tượng tại thành phố hồ chí minh .. ","Năm tổ công tác tổ chức đồng loạt khám xét sáu địa điểm, bắt giữ bốn mươi một đối tượng, trong đó một đối tượng tại Lào Cai, mười bốn đối tượng tại Hà Nội, hai mươi hai đối tượng tại Đà Nẵng, bốn đối tượng tại Thành phố Hồ Chí Minh."
"Theo nội dung văn bản hỏa tốc được UBND huyện Mèo Vạc ký ngày 19/9, yêu cầu thống nhất khôi phục vận chuyển khách du lịch trên sông Nho Quế từ 7h ngày 21/9.","theo nội dung văn bản hỏa tốc được ủy ban nhân dân huyện mèo vạc ký ngày mười chín tháng chín , yêu cầu thống nhất khôi phục vận chuyển khách du lịch trên sông nho quế từ bảy giờ ngày hai mươi mốt tháng chín .. ","Theo nội dung văn bản hỏa tốc được Ủy ban nhân dân huyện Mèo Vạc ký ngày mười chín tháng chín, yêu cầu thống nhất khôi phục vận chuyển khách du lịch trên sông Nho Quế từ bảy giờ ngày hai mươi mốt tháng chín."
"Giữa lúc sự sống mong manh, không tiền cứu chữa, bé Lam (7 tuổi) may mắn nhận được sự giúp đỡ của độc giả Dân trí, có thêm kinh phí điều trị.","giữa lúc sự sống mong manh , không tiền cứu chữa , bé lam bảy tuổi may mắn nhận được sự giúp đỡ của độc giả dân trí , có thêm kinh phí điều trị .. ","Giữa lúc sự sống mong manh, không tiền cứu chữa, bé Lam bảy tuổi may mắn nhận được sự giúp đỡ của độc giả Dân trí, có thêm kinh phí điều trị."
"Tại Triển lãm Phương tiện di động Nhật Bản (Japan Mobility Show 2023) đang diễn ra ở Tokyo, những chiếc xe van ""tí hon"" này chứng minh rằng không cần to lớn vẫn đầy đủ tiện nghi.","tại triển lãm phương tiện di động nhật bản japan mobility show hai nghìn không trăm hai mươi ba đang diễn ra ở tokyo , những chiếc xe van tí hon này chứng minh rằng không cần to lớn vẫn đầy đủ tiện nghi .. ","Tại Triển lãm Phương tiện di động Nhật Bản (Japan Mobility Show hai nghìn ba trăm) đang diễn ra ở Tokyo, những chiếc xe van ""tí hon"" này chứng minh rằng không cần to lớn vẫn đầy đủ tiện nghi."
"Đã chắc suất vào thẳng học viện Ngoại giao, theo phương thức xét học bạ và có điểm IELTS 8.0, nhưng Thông vẫn làm tốt kỳ thi tốt nghiệp THPT, trở thành thủ khoa tỉnh Nghệ An.","đã chắc suất vào thẳng học viện ngoại giao , theo phương thức xét học bạ và có điểm ielts tám phẩy không không , nhưng thông vẫn làm tốt kỳ thi tốt nghiệp trung học phổ thông , trở thành thủ khoa tỉnh nghệ an .. ","Đã chắc suất vào thẳng học viện Ngoại giao, theo phương thức xét học bạ và có điểm IELTS tám phẩy không, nhưng Thông vẫn làm tốt kỳ thi tốt nghiệp trung học phổ thông, trở thành thủ khoa tỉnh Nghệ An."
Quân đội Nga tuyên bố hạ hơn 5.900 lính đánh thuê tham gia chiến đấu trong hàng ngũ lực lượng vũ trang Ukraine.,quân đội nga tuyên bố hạ hơn năm nghìn chín trăm lính đánh thuê tham gia chiến đấu trong hàng ngũ lực lượng vũ trang ukraine .. ,Quân đội Nga tuyên bố hạ hơn năm nghìn chín trăm lính đánh thuê tham gia chiến đấu trong hàng ngũ lực lượng vũ trang Ukraine.
"“Bài tập về nhà mang lại nhiều lợi ích đối với học sinh cấp 3, tác dụng này giảm xuống đối với học sinh cấp 2 và hoàn toàn không có tác dụng đối với học sinh tiểu học"".","bài tập về nhà mang lại nhiều lợi ích đối với học sinh cấp ba , tác dụng này giảm xuống đối với học sinh cấp hai và hoàn toàn không có tác dụng đối với học sinh tiểu học .. ","Bài tập về nhà mang lại nhiều lợi ích đối với học sinh cấp ba, tác dụng này giảm xuống đối với học sinh cấp hai và hoàn toàn không có tác dụng đối với học sinh tiểu học."
"Tối 7/5, các VĐV Việt Nam tham dự 4 nội dung chung kết môn Bơi lội, xuất sắc giành 2 tấm HCV. Đặc biệt, Phạm Thanh Bảo đã bảo vệ thành công HCV đồng thời phá kỷ lục SEA Games ở nội dung 100m ếch.","tối bảy tháng năm , các vận động viên việt nam tham dự bốn nội dung chung kết môn bơi lội , xuất sắc giành hai tấm huy chương vàng . đặc biệt , phạm thanh bảo đã bảo vệ thành công huy chương vàng đồng thời phá kỷ lục sea games ở nội dung một trăm mét ếch .. ","Tối bảy tháng năm, các vận động viên Việt Nam tham dự bốn nội dung chung kết môn bơi lội, xuất sắc giành hai tấm huy chương vàng. Đặc biệt, Phạm Thanh Bảo đã bảo vệ thành công huy chương vàng đồng thời phá kỷ lục biển Games ở nội dung một trăm mét ếch."
"Là một trong những sản phẩm tiên phong cho thế hệ dưỡng não công nghệ cao, ứng dụng công nghệ Nano hiện đại, TPBVSK Dưỡng não Ích Nhân tự hào được vinh danh tại giải thưởng danh giá ""Thương Hiệu Hàng Đầu Việt Nam 2021"".","là một trong những sản phẩm tiên phong cho thế hệ dưỡng não công nghệ cao , ứng dụng công nghệ nano hiện đại , tpbvsk dưỡng não ích nhân tự hào được vinh danh tại giải thưởng danh giá thương hiệu hàng đầu việt nam hai nghìn không trăm hai mươi mốt .. ","Là một trong những sản phẩm tiên phong cho thế hệ dưỡng não công nghệ cao, ứng dụng công nghệ nano hiện đại, TPBVSK Dưỡng não Ích Nhân tự hào được vinh danh tại giải thưởng danh giá ""Thương hiệu Hàng Đầu Việt Nam hai nghìn không trăm hai mươi mốt""."
"""Hành trình hơn 10 năm làm nghề diễn, tôi từng đối diện với những điều khủng khiếp nhất trên mạng xã hội... Tôi là một diễn viên đã trưởng thành trong sự phủ nhận của nhiều người"", Quỳnh Kool tâm sự.","hành trình hơn mười năm làm nghề diễn , tôi từng đối diện với những điều khủng khiếp nhất trên mạng xã hội tôi là một diễn viên đã trưởng thành trong sự phủ nhận của nhiều người , quỳnh kool tâm sự .. ","Hành trình hơn mười năm làm nghề diễn, tôi từng đối diện với những điều khủng khiếp nhất trên mạng xã hội... Tôi là một diễn viên đã trưởng thành trong sự phủ nhận của nhiều người, tôi là chị Phạm Hiền."
"Trong lúc dọn vệ sinh tại TP Đà Lạt, 2 nữ nhân viên môi trường phát hiện một ba lô màu đen ở gốc cây ven đường, bên trong có nhiều ngoại tệ, liền giao nộp cho cơ quan công an.","trong lúc dọn vệ sinh tại thành phố đà lạt , hai nữ nhân viên môi trường phát hiện một ba lô màu đen ở gốc cây ven đường , bên trong có nhiều ngoại tệ , liền giao nộp cho cơ quan công an .. ","Trong lúc dọn vệ sinh tại thành phố Đà Lạt, hai nữ nhân viên môi trường phát hiện một ba lô màu đen ở gốc cây ven đường, bên trong có nhiều ngoại tệ, liền giao nộp cho cơ quan công an."
