original,norm,llama
"""Bất cập lớn nhất mà ai cũng thấy được là giao thông công cộng. Hiện tại xe buýt Hà Nội chỉ đáp ứng khoảng 20% nhu cầu. Đường sắt đô thị có duy nhất một tuyến, cấm xe máy thì dân đi bằng gì?"".","bất cập lớn nhất mà ai cũng thấy được là giao thông công cộng . hiện tại xe buýt hà nội chỉ đáp ứng khoảng hai mươi phần trăm nhu cầu . đường sắt đô thị có duy nhất một tuyến , cấm xe máy thì dân đi bằng gì . .. ","Bất cập lớn nhất mà ai cũng thấy được là giao thông công cộng. Hiện tại, xe buýt Hà Nội chỉ đáp ứng khoảng hai mươi phần trăm nhu cầu. Đường sắt đô thị có duy nhất một tuyến, cấm xe máy thì dân đi bằng gì."
"""Bằng sự kính trọng, tôi gửi lời chia buồn sâu sắc nhất tới những người có thân nhân đã ra đi vì Covid-19. Sự ra đi của họ là mất mát lớn với người thân nói riêng và xã hội nói chung"".","bằng sự kính trọng , tôi gửi lời chia buồn sâu sắc nhất tới những người có thân nhân đã ra đi vì covid mười chín . sự ra đi của họ là mất mát lớn với người thân nói riêng và xã hội nói chung .. ","Bằng sự kính trọng, tôi gửi lời chia buồn sâu sắc nhất tới những người có thân nhân đã ra đi vì Covid 19. Sự ra đi của họ là mất mát lớn với người thân nói riêng và xã hội nói chung."
"""Bếp lửa"" là một trong những tác phẩm xuất sắc nhất của nhà thơ Bằng Việt. Sau 58 năm kể từ ngày ra đời, bài thơ vẫn luôn khiến người đọc cảm động với những vần thơ sâu sắc về tình bà cháu.","bếp lửa là một trong những tác phẩm xuất sắc nhất của nhà thơ bằng việt . sau năm mươi tám năm kể từ ngày ra đời , bài thơ vẫn luôn khiến người đọc cảm động với những vần thơ sâu sắc về tình bà cháu .. ","Bếp Lửa là một trong những tác phẩm xuất sắc nhất của Nhà Thơ Bằng Việt. Sau năm năm mươi tám năm kể từ ngày ra đời, bài thơ vẫn luôn khiến người đọc cảm động với những vần thơ sâu sắc về tình bà cháu."
"""Bệnh viện sẽ đóng cửa, không thể cấp cứu, chữa bệnh cho bệnh nhân"", ông Tuấn nói khi trả lời câu hỏi ""Tại sao chỉ đạo thầu rút gọn với 4 gói thầu năm 2017?"".","bệnh viện sẽ đóng cửa , không thể cấp cứu , chữa bệnh cho bệnh nhân , ông tuấn nói khi trả lời câu hỏi tại sao chỉ đạo thầu rút gọn với bốn gói thầu năm hai nghìn không trăm mười bảy . .. ","Bệnh viện sẽ đóng cửa, không thể cấp cứu, chữa bệnh cho bệnh nhân, Ông Tuấn nói khi trả lời câu hỏi tại sao chỉ đạo thầu rút gọn với bốn gói thầu năm hai nghìn một trăm mười bảy."
"""Bị cáo không được hưởng lợi gì mà phải ngồi ở trại giam T16, mẹ già phải thăm nuôi. Bị cáo rất bức xúc trong vấn đề ngày hôm nay các anh ấy khai không trung thực"", Nguyễn Duy Hải nói trước tòa.","bị cáo không được hưởng lợi gì mà phải ngồi ở trại giam t mười sáu , mẹ già phải thăm nuôi . bị cáo rất bức xúc trong vấn đề ngày hôm nay các anh ấy khai không trung thực , nguyễn duy hải nói trước tòa .. ","Bị cáo không được hưởng lợi gì mà phải ngồi ở trại giam mười sáu ngày, mẹ già phải thăm nuôi. Bị cáo rất bức xúc trong vấn đề ngày hôm nay các anh ấy khai không trung thực, Nguyễn Duy Hải nói trước tòa."
"""Bỏ qua luôn phần tỏ tình trước giây phút quyết định, Vũ Ngân còn chủ động nhờ ông mai bà mối bấm nút hẹn hò khiến ai cũng bất ngờ trước sự táo bạo của cô nàng 20 tuổi..."".","bỏ qua luôn phần tỏ tình trước giây phút quyết định , vũ ngân còn chủ động nhờ ông mai bà mối bấm nút hẹn hò khiến ai cũng bất ngờ trước sự táo bạo của cô nàng hai mươi tuổi .. ","Bỏ qua luôn phần tỏ tình trước giờ phút quyết định, Vũ Ngân còn chủ động nhờ ông Mai Bà Mối bấm nút hẹn hò khiến ai cũng bất ngờ trước sự táo bạo của cô nàng hai mươi tuổi."
"""Bố cháu qua đời mới hơn 50 ngày, mẹ mang bệnh tim, mới đây còn bị xuất huyết não. Nhà nghèo nên cháu chẳng có tiền đưa mẹ đi viện. Cháu lo lắm, chỉ sợ mẹ cũng bỏ cháu mà đi"", Trinh nghẹn ngào.","bố cháu qua đời mới hơn năm mươi ngày , mẹ mang bệnh tim , mới đây còn bị xuất huyết não . nhà nghèo nên cháu chẳng có tiền đưa mẹ đi viện . cháu lo lắm , chỉ sợ mẹ cũng bỏ cháu mà đi , trinh nghẹn ngào .. ","Bố cháu qua đời mới hơn năm mươi ngày, Mẹ mang bệnh tim, mới đây còn bị xuất huyết não. Nhà nghèo nên cháu chẳng có tiền đưa Mẹ đi viện. Cháu lo lắm, chỉ sợ Mẹ cũng bỏ cháu mà đi, Trinh nghẹn ngào."
"""Bố không phải vừa sinh ra đã làm bố, bố cũng là lần đầu tiên làm bố"" - Câu nói nổi tiếng trong bộ phim ""Repply 1988"" được đưa vào đề thi học sinh giỏi Văn tỉnh Quảng Nam đang được dân mạng bàn luận.","bố không phải vừa sinh ra đã làm bố , bố cũng là lần đầu tiên làm bố câu nói nổi tiếng trong bộ phim repply một nghìn chín trăm tám mươi tám được đưa vào đề thi học sinh giỏi văn tỉnh quảng nam đang được dân mạng bàn luận .. ","Bố không phải vừa sinh ra đã làm bố, bố cũng là lần đầu tiên làm bố câu nói nổi tiếng trong bộ phim Reply một nghìn chín trăm tám mươi tám được đưa vào đề thi học sinh giỏi văn tỉnh Quảng Nam đang được dân mạng bàn luận."
"""Bức ảnh mang tôi và bố lại gần nhau hơn"", Tori Roach nói về việc tái hiện khoảnh khắc tốt nghiệp của cha cô cách đây 18 năm trước, tại cùng một địa điểm.","bức ảnh mang tôi và bố lại gần nhau hơn , tori roach nói về việc tái hiện khoảnh khắc tốt nghiệp của cha cô cách đây mười tám năm trước , tại cùng một địa điểm .. ","Bức ảnh mang tôi và bố lại gần nhau hơn, Tori Roach nói về việc tái hiện khoảnh khắc tốt nghiệp của cha cô cách đây mười tám năm trước, tại cùng một địa điểm."
"""Bữa nào bắt được nhiều ốc, chị em con bán lấy tiền mua gạo nấu cơm ăn, bữa nào bắt ít, chỉ mua được mì gói. Chị em con sợ ăn mì hoài không lớn nổi"", bé gái 14 tuổi tâm sự nghe đến nghẹn lòng.","bữa nào bắt được nhiều ốc , chị em con bán lấy tiền mua gạo nấu cơm ăn , bữa nào bắt ít , chỉ mua được mì gói . chị em con sợ ăn mì hoài không lớn nổi , bé gái mười bốn tuổi tâm sự nghe đến nghẹn lòng .. ","Bữa nào bắt được nhiều ốc, chị em con bán lấy tiền mua gạo nấu cơm ăn, bữa nào bắt ít, chỉ mua được mì gói. Chị em con sợ ăn mì hoài không lớn nổi, bé gái mười bốn tuổi tâm sự nghe đến, lòng người nghẹn."
"""Ca sĩ nhí"" Thiện Nhân xuất hiện sau thời gian tạm gác sự nghiệp âm nhạc, chia sẻ về cuộc sống bản thân tuổi 21, những dự định sắp tới mà cô ấp ủ.","ca sĩ nhí thiện nhân xuất hiện sau thời gian tạm gác sự nghiệp âm nhạc , chia sẻ về cuộc sống bản thân tuổi hai mươi mốt , những dự định sắp tới mà cô ấp ủ .. ","Ca sĩ nhí thiện nhân xuất hiện sau thời gian tạm gác sự nghiệp âm nhạc, chia sẻ về cuộc sống bản thân ngày hai mươi mốt, những dự định sắp tới mà cô ấp ủ."
"""Cao Văn Tuất dáng người nhỏ, cao gần 1,6m, tính thật thà, chân chất. Ngoài hát hay, Tuất còn có tài viết văn, làm thơ"", cựu binh Nguyễn Tiến Huế nhớ về người đồng đội cùng quê.","cao văn tuất dáng người nhỏ , cao gần một phẩy sáu mét , tính thật thà , chân chất . ngoài hát hay , tuất còn có tài viết văn , làm thơ , cựu binh nguyễn tiến huế nhớ về người đồng đội cùng quê .. ","Cao Văn Tuất dáng người nhỏ, cao gần một phân sáu mét, tính thật thà, chân chất. Ngoài hát hay, Tuất còn có tài viết văn, làm thơ, Cựu Binh Nguyễn Tiến Huế nhớ về người đồng đội cùng quê."
"""Các bạn trẻ muốn thành công trong kinh doanh thì các bạn cần phải nhìn thấy được những thứ mà người khác chưa nhìn thấy được"". Đó là ý kiến của ông Trương Gia Bình, Chủ tịch HĐQT FPT tại Lễ vinh danh Startup Việt 2018.","công trong kinh doanh chưa . ông trương gia , hội đồng quản trị fpt tại vinh danh startup hai nghìn không trăm mười tám .. ","Công trong kinh doanh chưa. Ông Trương Gia, Hội Đồng Quản Trị FPT tại Vinh Danh Startup hai nghìn không trăm mười tám."
"""Cha tôi trúng đạn chết khi mẹ tôi đang mang thai ba tháng. Còn mẹ tôi chết do một viên đạn bắn xuyên qua đầu, khi đó tôi mới 4 tuổi…"", nhà văn Nguyễn Một chia sẻ.","cha tôi trúng đạn chết khi mẹ tôi đang mang thai ba tháng . còn mẹ tôi chết do một viên đạn bắn xuyên qua đầu , khi đó tôi mới bốn tuổi , nhà văn nguyễn một chia sẻ .. ","Cha tôi trúng đạn chết khi mẹ tôi đang mang thai ba tháng. Mẹ tôi chết do một viên đạn bắn xuyên qua đầu, khi đó tôi mới bốn tuổi. Nhà văn Nguyễn Nhất chia sẻ..."
"""Chi 120.000 tỷ đồng và xuất hơn nửa kho gạo dự trữ quốc gia để hỗ trợ 68 triệu lượt người trong đại dịch, thực hiện rất khó khăn nhưng không có tiêu cực"", Thủ tướng Phạm Minh Chính đúc kết.","chi một trăm hai mươi nghìn tỷ đồng và xuất hơn nửa kho gạo dự trữ quốc gia để hỗ trợ sáu mươi tám triệu lượt người trong đại dịch , thực hiện rất khó khăn nhưng không có tiêu cực , thủ tướng phạm minh chính đúc kết .. ","Chi một trăm hai mươi nghìn tỷ đồng và xuất hơn nửa kho gạo dự trữ quốc gia để hỗ trợ sáu mươi tám triệu lượt người trong đại dịch, thực hiện rất khó khăn nhưng không có tiêu cực, Thủ tướng Phạm Minh Chính đúc kết."
"""Chim trời bay về sau cơn mưa"" gồm 10 truyện ngắn, với hai đề tài quen thuộc đã trở thành dấu ấn của nhà văn Ma Văn Kháng.","chim trời bay về sau cơn mưa gồm mười truyện ngắn , với hai đề tài quen thuộc đã trở thành dấu ấn của nhà văn ma văn kháng .. ","Chim trời bay về sau cơn mưa gồm Mười truyện ngắn, với Hai đề tài quen thuộc đã trở thành dấu ấn của Nhà Văn Ma Văn Kháng."
"""Chiến lược 3T"" giúp các bậc cha mẹ có sự gắn kết với con cái, trong khi đứa trẻ được phát triển trí não một cách toàn diện.","chiến lược ba tê giúp các bậc cha mẹ có sự gắn kết với con cái , trong khi đứa trẻ được phát triển trí não một cách toàn diện .. ","Chiến lược Ba Tê giúp các bậc Cha Mẹ có sự gắn kết với Con Cái, trong khi Đứa Trẻ được phát triển trí não một cách toàn diện."
"""Cho đến hôm nay, Volvo Hà Nội vẫn không có bất kỳ một động thái nào, kể cả một lời xin lỗi đối với tôi. Trong khi Ferrari Việt Nam ""vẫn đang nghiên cứu"", chủ siêu xe Ferrari 488 GTB bị tai nạn do mất lái đâm gốc cây ở Hà Nội nói.","cho đến hôm nay , volvo hà nội vẫn không có bất kỳ một động thái nào , kể cả một lời xin lỗi đối với tôi . trong khi ferrari việt nam vẫn đang nghiên cứu , chủ siêu xe ferrari bốn trăm tám mươi tám gtb bị tai nạn do mất lái đâm gốc cây ở hà nội nói .. ","Cho đến hôm nay, Volvo Hà Nội vẫn không có bất kỳ một động thái nào, kể cả một lời xin lỗi đối với tôi. Trong khi Ferrari Việt Nam vẫn đang nghiên cứu, Chủ siêu xe Ferrari bốn trăm tám mươi tám GTB bị tai nạn do mất lái đâm gốc cây ở Hà Nội nói."
"""Chuyên gia hóa học"" là câu chuyện về một người phụ nữ nguy hiểm luôn mang theo bên mình 6 cách để hạ sát đối thủ và lượng chất độc của cả khoa bào chế.",chuyên gia hóa học là câu chuyện về một người phụ nữ nguy hiểm luôn mang theo bên mình sáu cách để hạ sát đối thủ và lượng chất độc của cả khoa bào chế .. ,Chuyên gia hóa học là câu chuyện về một người phụ nữ nguy hiểm luôn mang theo bên mình sáu cách để hạ sát đối thủ và lượng chất độc của cả khoa bào chế.
