original,norm,llama
"Daniil Medvedev tiêu tốn chỉ 63 phút để có được chiến thắng 6 1, 6 2 trước Roberto Carballes Baena ở vòng hai giải Miami Open. Đối thủ tiếp theo của anh là Alex Molcan.","daniil medvedev tiêu tốn chỉ sáu mươi ba phút để có được chiến thắng sáu một , sáu hai trước roberto carballes baena ở vòng hai giải miami open . đối thủ tiếp theo của anh là alex molcan .. ","Daniil Medvedev tiêu tốn chỉ sáu mươi ba phút để có được chiến thắng sáu mươi một, sáu mươi hai trước Roberto Carballes Baena ở vòng hai giải Miami Open. Đối thủ tiếp theo của anh là Alex Molcan."
"Tại Olympic Tokyo 2020, môn golf chỉ trao các bộ huy chương cá nhân. Tuy nhiên, giả sử từ kỳ Thế vận hội tới, môn này có thêm các nội dung đồng đội, thì nó sẽ thế nào?","tại olympic tokyo hai nghìn không trăm hai mươi , môn golf chỉ trao các bộ huy chương cá nhân . tuy nhiên , giả sử từ kỳ thế vận hội tới , môn này có thêm các nội dung đồng đội , thì nó sẽ thế nào .. ","Tại Olympic Tokyo hai nghìn hai mươi, môn golf chỉ trao các bộ huy chương cá nhân. Tuy nhiên, giả sử từ kỳ Thế vận hội tới, môn này có thêm các nội dung đồng đội, thì nó sẽ thế nào?"
"U gan có 2 loại, u gan lành tính và u gan ác tính. Hầu hết các khối u lành tính ở gan không cần phải điều trị, thay vào đó cần theo dõi, đánh giá định kỳ và có chỉ định mổ khi cần thiết.","u gan có hai loại , u gan lành tính và u gan ác tính . hầu hết các khối u lành tính ở gan không cần phải điều trị , thay vào đó cần theo dõi , đánh giá định kỳ và có chỉ định mổ khi cần thiết .. ","U gan có hai loại, u gan lành tính và u gan ác tính. Hầu hết các khối u lành tính ở gan không cần phải điều trị, thay vào đó cần theo dõi, đánh giá định kỳ và có chỉ định mổ khi cần thiết."
"Việt Nam lên án mạnh mẽ vụ đánh bom tại thành phố Kerman, miền đông nam Iran ngày 3/1 khiến hàng trăm người thiệt mạng và bị thương.","việt nam lên án mạnh mẽ vụ đánh bom tại thành phố kerman , miền đông nam iran ngày ba tháng một khiến hàng trăm người thiệt mạng và bị thương .. ","Việt Nam lên án mạnh mẽ vụ đánh bom tại thành phố Kerman, miền đông nam Iran ngày ba mươi tháng một khiến hàng trăm người thiệt mạng và bị thương."
"Đề Văn kiểm tra học kỳ 2, khối 12 của Trường THPT Mường Bú (Sơn La) giành nguyên một trang A 4 viết về ""hành trình"" của nhân vật ""Khá"" bảnh. Dù đề đặt ra nhằm phê phán nhưng nhiều ý kiến không đồng tình.","đề văn kiểm tra học kỳ hai , khối mười hai của trường trung học phổ thông mường bú sơn la giành nguyên một trang a bốn viết về hành trình của nhân vật khá bảnh . dù đề đặt ra nhằm phê phán nhưng nhiều ý kiến không đồng tình .. ","Đầu ra:

Đề văn kiểm tra học kỳ hai, khối mười hai của trường trung học phổ thông Mường Bú Sơn La giành nguyên một trang A bốn viết về hành trình của nhân vật khá bảnh. dù đề đặt ra nhằm phê phán nhưng nhiều ý kiến không đồng tình."
"Thành ủy thành phố Thanh Hóa, tỉnh Thanh Hóa đã thống nhất bố trí nguồn kinh phí để chi trả tiền lương bị ""sót"" trong năm 2023 cho ba viên chức, một lao động của Phòng GD&ĐT địa phương này.","thành ủy thành phố thanh hóa , tỉnh thanh hóa đã thống nhất bố trí nguồn kinh phí để chi trả tiền lương bị sót trong năm hai nghìn không trăm hai mươi ba cho ba viên chức , một lao động của phòng giáo dục và đào tạo địa phương này .. ","Thành ủy thành phố Thanh Hóa, tỉnh Thanh Hóa đã thống nhất bố trí nguồn kinh phí để chi trả tiền lương bị sót trong năm hai nghìn không trăm hai mươi ba cho ba viên chức, một lao động của phòng giáo dục và đào tạo địa phương này."
"Sau 2 ngày đàn bò 3 con đi lạc, ông Sơn được người thân gợi ý đăng lên mạng xã hội nhờ người hỗ trợ tìm kiếm. Điều bất ngờ xảy ra chưa đầy một giờ sau đó.","sau hai ngày đàn bò ba con đi lạc , ông sơn được người thân gợi ý đăng lên mạng xã hội nhờ người hỗ trợ tìm kiếm . điều bất ngờ xảy ra chưa đầy một giờ sau đó .. ","Sau hai ngày đàn bò ba con đi lạc, ông Sơn được người thân gợi ý đăng lên mạng xã hội nhờ người hỗ trợ tìm kiếm. Điều bất ngờ xảy ra chưa đầy một giờ sau đó."
Trường Marie Curie (Hà Nội) lên tiếng về sai sót trong đề toán thi vào lớp 6 của trường.,trường marie curie hà nội lên tiếng về sai sót trong đề toán thi vào lớp sáu của trường .. ,Trường Marie Curie Hà Nội lên tiếng về sai sót trong đề toán thi vào lớp sáu của trường.
Trung vệ Quế Ngọc Hải chưa hoàn toàn hồi phục chấn thương bắp chân. Khả năng ra sân của cầu thủ này ở trận đấu gặp Philippines ngày 16/11 vẫn còn bỏ ngỏ.,trung vệ quế ngọc hải chưa hoàn toàn hồi phục chấn thương bắp chân . khả năng ra sân của cầu thủ này ở trận đấu gặp philippines ngày mười sáu tháng mười một vẫn còn bỏ ngỏ .. ,Trung vệ Quế Ngọc Hải chưa hoàn toàn hồi phục chấn thương bắp chân. Khả năng ra sân của cầu thủ này ở trận đấu gặp Philippines ngày mười sáu tháng mười một vẫn còn bỏ ngỏ.
"Tuy có diện tích hạn chế nhưng ngôi nhà có sức chứa lên đến 8 người, nhà bếp và phòng tắm đầy đủ tiện ích, thiết bị hiện đại.","tuy có diện tích hạn chế nhưng ngôi nhà có sức chứa lên đến tám người , nhà bếp và phòng tắm đầy đủ tiện ích , thiết bị hiện đại .. ","Tuy có diện tích hạn chế nhưng ngôi nhà có sức chứa lên đến tám người, nhà bếp và phòng tắm đầy đủ tiện ích, thiết bị hiện đại."
"CapitaLand Development (CLD) vừa công bố kế hoạch bàn giao căn hộ De La Sol, dự án nhà ở của tập đoàn đầu tiên tại quận 4, TPHCM. Hoạt động dự kiến triển khai từ tháng 11, với các căn hộ được bàn giao hoàn thiện.","capitaland development cld vừa công bố kế hoạch bàn giao căn hộ de la sol , dự án nhà ở của tập đoàn đầu tiên tại quận bốn , thành phố hồ chí minh . hoạt động dự kiến triển khai từ tháng mười một , với các căn hộ được bàn giao hoàn thiện .. ","CapitaLand Development (CLD) vừa công bố kế hoạch bàn giao căn hộ De La Sol, dự án nhà ở của tập đoàn đầu tiên tại quận bốn, thành phố Hồ Chí Minh. Hoạt động dự kiến triển khai từ tháng ba mươi một, với các căn hộ được bàn giao hoàn thiện."
"KPis Clothes thương hiệu thời trang Unisex dành cho giới trẻ vừa qua được vinh danh là một trong Top 10 thương hiệu uy tín, sản phẩm chất lượng, dịch vụ tiêu biểu năm 2021.","kpis clothes thương hiệu thời trang unisex dành cho giới trẻ vừa qua được vinh danh là một trong top mười thương hiệu uy tín , sản phẩm chất lượng , dịch vụ tiêu biểu năm hai nghìn không trăm hai mươi mốt .. ","KPis Clothes thương hiệu thời trang Unisex dành cho giới trẻ vừa qua được vinh danh là một trong top mười thương hiệu uy tín, sản phẩm chất lượng, dịch vụ tiêu biểu năm hai nghìn không trăm hai mươi mốt."
"Hôm nay, Quỹ Nhân ái Báo Điện tử Dân trí đã làm thủ tục kết chuyển số tiền: 649,255,000 đồng đến các gia đình có hoàn cảnh khó khăn mà bạn đọc đã gửi về Quỹ trong tuần qua.","hôm nay , quỹ nhân ái báo điện tử dân trí đã làm thủ tục kết chuyển số tiền . sáu trăm bốn mươi chín triệu hai trăm năm mươi lăm nghìn đồng đến các gia đình có hoàn cảnh khó khăn mà bạn đọc đã gửi về quỹ trong tuần qua .. ","Hôm nay, Quỹ Nhân ái Báo Điện tử Dân trí đã làm thủ tục kết chuyển số tiền: sáu trăm bốn mươi chín triệu hai trăm năm mươi lăm nghìn đồng đến các gia đình có hoàn cảnh khó khăn mà bạn đọc đã gửi về Quỹ trong tuần qua."
"Thi THPT quốc gia 2019, Bộ GD&ĐT phối hợp với Bộ Công an để tập huấn kỹ về nghiệp vụ tổ chức thi cũng như kỹ năng phòng chống, phát hiện gian lận, nhất là gian lận sử dụng công nghệ cao.","thi trung học phổ thông quốc gia hai nghìn không trăm mười chín , bộ giáo dục và đào tạo phối hợp với bộ công an để tập huấn kỹ về nghiệp vụ tổ chức thi cũng như kỹ năng phòng chống , phát hiện gian lận , nhất là gian lận sử dụng công nghệ cao .. ","Thi trung học phổ thông quốc gia một nghìn chín mươi mười chín, bộ giáo dục và đào tạo phối hợp với bộ công an để tập huấn kỹ về nghiệp vụ tổ chức thi cũng như kỹ năng phòng chống, phát hiện gian lận, nhất là gian lận sử dụng công nghệ cao."
"Đào Xuân Hồng, cựu Tổng giám đốc Công ty Hancorp, đã ký khống, thanh toán khống các hợp đồng, gây thiệt hại cho Nhà nước 5,2 tỷ đồng.","đào xuân hồng , cựu tổng giám đốc công ty hancorp , đã ký khống , thanh toán khống các hợp đồng , gây thiệt hại cho nhà nước năm phẩy hai tỷ đồng .. ","Đào Xuân Hồng, cựu Tổng giám đốc Công ty Hancorp, đã ký khống, thanh toán khống các hợp đồng, gây thiệt hại cho Nhà nước năm phẩy hai tỷ đồng."
"Đỗ Trọng Đạt, chàng trai Thái Bình đạt học bổng tiến sĩ toàn phần tổng trị giá 8,4 tỷ đồng của Mỹ vừa xúc động đón nhận Bằng cử nhân khoa học tài năng ngành Toán học, Trường ĐH Khoa học Tự nhiên, Đại học QGHN ngày 28/6/2019.","đỗ trọng đạt , chàng trai thái bình đạt học bổng tiến sĩ toàn phần tổng trị giá tám phẩy bốn tỷ đồng của mỹ vừa xúc động đón nhận bằng cử nhân khoa học tài năng ngành toán học , trường đại học khoa học tự nhiên , đại học quốc gia hà nội ngày hai mươi tám tháng sáu năm hai nghìn không trăm mười chín .. ","Đỗ Trọng Đạt, chàng trai Thái Bình đạt học bổng tiến sĩ toàn phần tổng trị giá tám phẩy bốn tỷ đồng của Mỹ vừa xúc động đón nhận Bằng cử nhân khoa học tài năng ngành Toán học, Trường Đại học Khoa học Tự nhiên, Đại học Quốc gia Hà Nội ngày hai mươi tám tháng sáu năm hai nghìn không trăm mười chín."
"Theo kết luận điều tra, cựu Tổng Giám đốc Ngân hàng SCB là người trực tiếp đưa 5,2 triệu USD cho bà Đỗ Thị Nhàn. Cũng chính bị can này là người tố cáo hành vi trên.","theo kết luận điều tra , cựu tổng giám đốc ngân hàng scb là người trực tiếp đưa năm phẩy hai triệu usd cho bà đỗ thị nhàn . cũng chính bị can này là người tố cáo hành vi trên .. ","Theo kết luận điều tra, cựu Tổng Giám đốc Ngân hàng SCB là người trực tiếp đưa năm phẩy hai triệu đô la Mỹ cho bà Đỗ Thị Nhàn. Cũng chính bị can này là người tố cáo hành vi trên."
"Dự kiến tại thời điểm cải cách tiền lương 1/7/2024, tiền lương thấp nhất của cán bộ, công chức, viên chức bằng mức lương thấp nhất bình quân các vùng của khu vực doanh nghiệp.","dự kiến tại thời điểm cải cách tiền lương một tháng bảy năm hai nghìn không trăm hai mươi tư , tiền lương thấp nhất của cán bộ , công chức , viên chức bằng mức lương thấp nhất bình quân các vùng của khu vực doanh nghiệp .. ","Dự kiến tại thời điểm cải cách tiền lương một tháng bảy năm hai nghìn không trăm hai mươi bốn, tiền lương thấp nhất của cán bộ, công chức, viên chức bằng mức lương thấp nhất bình quân các vùng của khu vực doanh nghiệp."
"Vốn đam mê đồ gỗ cổ, anh Nguyễn Đình Tuấn (thị trấn Lai Vung, huyện Lai Vung, Đồng Tháp) đã cất công sưu tầm hơn 20 năm qua. Đến nay, ngoài căn nhà cổ 3 gian đậm chất miền Tây, anh Tuấn sở hữu cả 100 món đồ gỗ cổ thuộc dạng “xưa nay hiếm” có giá trị hàng tỷ đồng.","vốn đam mê đồ gỗ cổ , anh nguyễn đình tuấn thị trấn lai vung , huyện lai vung , đồng tháp đã cất công sưu tầm hơn hai mươi năm qua . đến nay , ngoài căn nhà cổ ba gian đậm chất miền tây , anh tuấn sở hữu cả một trăm món đồ gỗ cổ thuộc dạng xưa nay hiếm có giá trị hàng tỷ đồng .. ","Vốn đam mê đồ gỗ cổ, anh Nguyễn Đình Tuấn thị trấn Lai Vung, huyện Lai Vung, Đồng Tháp đã cất công sưu tầm hơn hai mươi năm qua. Đến nay, ngoài căn nhà cổ ba gian đậm chất miền tây, anh Tuấn sở hữu cả một trăm món đồ gỗ cổ thuộc dạng xưa nay hiếm có giá trị hàng tỷ đồng."
